"No.","Time","Source","Destination","Protocol","Length","Info"
"237","1.859523959","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"238","1.860637868","10.0.2.15","89.187.167.42","TLSv1.3","706","Client Hello (SNI=filters.adtidy.org)"
"239","1.861030528","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=1 Ack=653 Win=65535 Len=0"
"240","1.867725603","104.26.14.96","10.0.2.15","QUIC","578","Protected Payload (KP0), DCID=59d2a4"
"241","1.867725823","104.26.14.96","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=59d2a4"
"242","1.867725883","104.26.14.96","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=59d2a4"
"243","1.867725983","104.26.14.96","10.0.2.15","QUIC","94","Protected Payload (KP0), DCID=59d2a4"
"244","1.868116684","10.0.2.15","104.26.14.96","QUIC","87","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"245","1.869740601","104.26.14.96","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=59d2a4"
"246","1.887661732","89.187.167.42","10.0.2.15","TLSv1.3","2532","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"247","1.887748932","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=653 Ack=2479 Win=62780 Len=0"
"248","1.892721637","10.0.2.15","89.187.167.42","TLSv1.3","134","Change Cipher Spec, Application Data"
"249","1.892945327","104.26.14.96","10.0.2.15","QUIC","68","Protected Payload (KP0), DCID=59d2a4"
"250","1.892945678","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=2479 Ack=733 Win=65535 Len=0"
"251","1.893161607","10.0.2.15","89.187.167.42","TLSv1.3","146","Application Data"
"252","1.893241627","10.0.2.15","89.187.167.42","TLSv1.3","315","Application Data"
"253","1.893316248","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=2479 Ack=825 Win=65535 Len=0"
"254","1.893628527","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=2479 Ack=1086 Win=65535 Len=0"
"255","1.918740661","89.187.167.42","10.0.2.15","TLSv1.3","365","Application Data"
"256","1.918741071","89.187.167.42","10.0.2.15","TLSv1.3","427","Application Data, Application Data"
"257","1.918903640","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1086 Ack=3163 Win=62780 Len=0"
"258","1.918975680","10.0.2.15","89.187.167.42","TLSv1.3","85","Application Data"
"259","1.919487610","89.187.167.42","10.0.2.15","TLSv1.3","85","Application Data"
"260","1.919487841","89.187.167.42","10.0.2.15","TCP","60","443  >  54198 [ACK] Seq=3194 Ack=1117 Win=65535 Len=0"
"261","1.920606861","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=3194 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 270]"
"262","1.920655231","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=6098 Win=62780 Len=0"
"263","1.921609619","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=6098 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 270]"
"264","1.921681419","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=9002 Win=62780 Len=0"
"265","1.924832989","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=9002 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 270]"
"266","1.924854118","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=11906 Win=62780 Len=0"
"267","1.924833178","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=11906 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 270]"
"268","1.924911377","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=14810 Win=62780 Len=0"
"269","1.945236804","89.187.167.42","10.0.2.15","TCP","4410","443  >  54198 [PSH, ACK] Seq=14810 Ack=1117 Win=65535 Len=4356 [TCP PDU reassembled in 270]"
"270","1.945237214","89.187.167.42","10.0.2.15","TLSv1.3","1506","Application Data"
"271","1.945514923","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=20618 Win=62780 Len=0"
"272","1.947261523","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=20618 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 282]"
"273","1.947367962","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=23522 Win=62780 Len=0"
"274","1.949293312","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=23522 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 282]"
"275","1.949348802","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=26426 Win=62780 Len=0"
"276","1.951687800","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=26426 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 282]"
"277","1.951767730","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=29330 Win=62780 Len=0"
"278","1.954022378","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=29330 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 282]"
"279","1.954070428","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=32234 Win=62780 Len=0"
"280","1.955150438","89.187.167.42","10.0.2.15","TCP","2958","443  >  54198 [PSH, ACK] Seq=32234 Ack=1117 Win=65535 Len=2904 [TCP PDU reassembled in 282]"
"281","1.955209358","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=35138 Win=62780 Len=0"
"282","1.956399707","89.187.167.42","10.0.2.15","TLSv1.3","1506","Application Data, Application Data"
"283","1.956399937","89.187.167.42","10.0.2.15","TLSv1.3","1272","Application Data"
"284","1.956460237","10.0.2.15","89.187.167.42","TCP","54","54198  >  443 [ACK] Seq=1117 Ack=37808 Win=62780 Len=0"
"285","2.086378956","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"286","2.086379366","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"287","2.086379426","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"288","2.086379476","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"289","2.086379516","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"290","2.086379566","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"291","2.086379616","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"292","2.086784606","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"293","2.086784936","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"294","2.086869374","10.0.2.15","104.26.14.96","QUIC","85","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"295","2.086991074","10.0.2.15","104.26.14.96","QUIC","85","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"296","2.089117923","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"297","2.109011040","10.0.2.15","104.26.14.96","QUIC","86","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"298","2.115814116","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"299","2.115814596","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"300","2.115814645","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"301","2.115814696","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"302","2.115814745","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"303","2.115814785","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"304","2.115814836","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"305","2.115814885","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"306","2.115943345","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"307","2.115943556","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"308","2.115943605","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"309","2.115943656","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"310","2.115943705","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"311","2.115943756","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"312","2.115943805","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"313","2.115943856","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"314","2.116175305","104.26.14.96","10.0.2.15","QUIC","1024","Protected Payload (KP0), DCID=59d2a4"
"315","2.116286727","10.0.2.15","104.26.14.96","QUIC","87","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"316","2.131213556","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"317","2.131214126","104.26.14.96","10.0.2.15","QUIC","260","Protected Payload (KP0), DCID=59d2a4"
"318","2.132261586","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"319","2.132261946","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"320","2.132318607","10.0.2.15","104.26.14.96","QUIC","87","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"321","2.132479167","10.0.2.15","104.26.14.96","QUIC","87","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"322","2.141599811","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"323","2.141599981","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"324","2.141600041","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"325","2.141600101","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"326","2.141600151","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"327","2.141600221","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"328","2.141600281","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"329","2.141600341","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"330","2.141691391","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"331","2.141691551","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"332","2.141691611","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"333","2.141691661","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"334","2.141691711","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"335","2.141691771","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"336","2.141691821","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"337","2.141691881","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"338","2.141753331","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"339","2.141753481","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"340","2.141753531","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"341","2.141753591","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"342","2.141753651","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"343","2.141753721","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"344","2.141753781","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"345","2.141753831","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"346","2.141780591","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"347","2.141780671","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"348","2.141780741","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"349","2.141780791","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"350","2.141780851","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"351","2.141780921","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"352","2.141781001","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"353","2.141781051","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"354","2.141869941","104.26.14.96","10.0.2.15","QUIC","1024","Protected Payload (KP0), DCID=59d2a4"
"355","2.141977699","10.0.2.15","104.26.14.96","QUIC","88","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"356","2.155502032","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"357","2.155502402","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"358","2.155502452","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"359","2.155502502","104.26.14.96","10.0.2.15","QUIC","260","Protected Payload (KP0), DCID=59d2a4"
"360","2.156092142","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"361","2.156092342","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"362","2.156092392","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"363","2.156092442","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"364","2.156145881","10.0.2.15","104.26.14.96","QUIC","88","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"365","2.156272121","10.0.2.15","104.26.14.96","QUIC","88","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"366","2.166523585","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"367","2.166523795","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"368","2.166523845","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"369","2.166523895","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"370","2.166523945","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"371","2.166523995","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"372","2.166524045","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"373","2.166524095","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"374","2.166750865","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"375","2.166751065","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"376","2.167318193","10.0.2.15","104.26.14.96","QUIC","88","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"377","2.168047253","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"378","2.168047473","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"379","2.168047543","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"380","2.168236048","10.0.2.15","104.26.14.96","QUIC","89","Protected Payload (KP0), DCID=0177027f90acc08bef74887ffeaccd3c392d818c"
"381","2.170486081","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"382","2.170486231","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"383","2.170486281","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"384","2.170486331","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"385","2.170486381","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"386","2.170486431","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"387","2.170486481","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"388","2.170486531","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"389","2.170935410","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"390","2.170935570","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"391","2.170935621","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"392","2.170935670","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"393","2.170935721","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"394","2.170935770","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"395","2.170935821","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"396","2.170935870","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"397","2.171006250","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"398","2.171006390","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"399","2.171006441","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"400","2.171006490","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"401","2.171006541","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"402","2.171006590","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"403","2.171006641","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"404","2.171006690","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"405","2.171026361","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"406","2.171026441","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"407","2.171026490","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"408","2.171026541","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"409","2.171026590","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"410","2.171026641","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"411","2.171026690","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"412","2.171026741","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"413","2.171072210","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"414","2.171072350","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"415","2.171072410","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"416","2.171072461","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"417","2.171072510","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"418","2.171072561","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"419","2.171072601","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"420","2.171072650","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"421","2.171092901","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"422","2.171092970","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"423","2.171093030","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"424","2.171093081","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"425","2.171093130","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"426","2.171093181","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
"427","2.171093221","104.26.14.96","10.0.2.15","QUIC","1242","Protected Payload (KP0), DCID=59d2a4"
